1.112397,2.574394,1.072489,0.000000,1.247300,0.000000,3.222192,2.712877,2.144978,2.847372,1.598272,1.342990,1.194148,1.497930,1.357991,1.861493,2.589523,2.105538,1.204467,1.437860,1.900648,1.789057,3.631595,1.634719
3.268533,1.946700,7.137900,1.297800,0.000000,0.000000,1.297800,1.586200,2.557677,1.712203,1.360724,1.626256,2.811900,2.382250,2.431592,2.523500,4.473477,2.946268,2.498780,2.667700,1.333850,1.738411,1.266020,1.101164
1.258800,1.258800,1.305422,0.000000,0.000000,0.000000,0.000000,1.258800,1.916173,1.343719,2.025212,1.258800,1.258800,1.813688,1.475978,2.307800,1.335869,1.041848,1.538533,1.258800,1.468600,3.907525,1.258800,1.362338
13.554739,14.646554,14.146127,19.639637,10.287429,14.891246,12.121355,13.073861,10.988453,9.971577,8.772928,10.288910,10.182940,10.695117,10.676169,8.146555,11.006213,9.758421,13.443413,10.809408,11.760411,10.592485,11.921153,14.720619
8.816286,7.330144,8.549167,0.000000,8.412271,0.000000,11.256824,8.013706,5.421116,4.314653,5.893287,6.569125,6.870325,6.051952,5.295739,7.311329,6.900308,6.873382,5.816246,5.385498,7.565511,6.702600,5.936343,8.574238
8.650333,6.441789,13.905227,8.841540,9.106361,11.577851,10.749085,12.018872,10.796924,8.675859,8.365918,8.828571,12.278777,9.440515,7.586735,7.229582,9.666290,11.293454,10.246251,8.184111,8.320278,7.830463,9.465586,10.144911
10.147350,10.040606,13.651364,12.851025,0.000000,16.875083,8.602101,11.980691,9.027839,7.476522,8.801582,7.101735,7.727405,8.614106,6.653028,7.813708,9.087559,8.856828,8.430103,8.866176,8.067960,8.953159,9.175904,10.123539
12.810176,12.257014,10.824869,11.616632,12.332441,15.552549,15.213699,12.470997,12.346460,11.974989,10.206072,9.184945,10.162501,9.385082,10.010732,8.209448,9.839875,9.733480,11.343815,10.521575,8.918799,9.347762,9.787445,10.153960
10.051085,8.333490,4.279487,9.096539,0.000000,0.000000,0.000000,6.221875,12.358069,9.497381,11.114898,7.280546,5.920882,4.704706,11.633217,10.006526,4.669369,7.753870,7.492890,5.995939,6.760785,10.656484,12.219725,8.719780
8.748241,8.935825,9.522603,4.299309,0.000000,7.485230,10.399562,7.244014,5.709072,6.003037,5.736253,6.854514,6.077956,5.003816,7.298290,4.340331,4.965385,6.355845,8.113374,3.707634,4.236658,5.950973,6.534265,6.454383
